uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#2771,Minesweeping
https://www.congress.gov/help/field-values/legislative-subject-terms#2772,Minimum tax
https://www.congress.gov/help/field-values/legislative-subject-terms#2773,Minimum wages
https://www.congress.gov/help/field-values/legislative-subject-terms#2774,Mining
https://www.congress.gov/help/field-values/legislative-subject-terms#2775,Mining claims
https://www.congress.gov/help/field-values/legislative-subject-terms#2776,Mining engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#2777,Mining equipment
https://www.congress.gov/help/field-values/legislative-subject-terms#2778,Mining leases
https://www.congress.gov/help/field-values/legislative-subject-terms#2779,Mining royalties
https://www.congress.gov/help/field-values/legislative-subject-terms#2780,Minnesota
https://www.congress.gov/help/field-values/legislative-subject-terms#2781,Minorities
https://www.congress.gov/help/field-values/legislative-subject-terms#2782,Minorities in government
https://www.congress.gov/help/field-values/legislative-subject-terms#2783,Minorities in mass media
https://www.congress.gov/help/field-values/legislative-subject-terms#2784,Minorities in medicine
https://www.congress.gov/help/field-values/legislative-subject-terms#2785,Minority aged
https://www.congress.gov/help/field-values/legislative-subject-terms#2786,Minority and disadvantaged businesses
https://www.congress.gov/help/field-values/legislative-subject-terms#2787,Minority business enterprises
https://www.congress.gov/help/field-values/legislative-subject-terms#2788,Minority children
https://www.congress.gov/help/field-values/legislative-subject-terms#2789,Minority education
https://www.congress.gov/help/field-values/legislative-subject-terms#2790,Minority employment
https://www.congress.gov/help/field-values/legislative-subject-terms#2791,Minority health
https://www.congress.gov/help/field-values/legislative-subject-terms#2792,Minors
https://www.congress.gov/help/field-values/legislative-subject-terms#2793,Misconduct in office
https://www.congress.gov/help/field-values/legislative-subject-terms#2794,Missile warheads
https://www.congress.gov/help/field-values/legislative-subject-terms#2795,Missing children
https://www.congress.gov/help/field-values/legislative-subject-terms#2796,Missing in action
https://www.congress.gov/help/field-values/legislative-subject-terms#2797,Missing persons
https://www.congress.gov/help/field-values/legislative-subject-terms#2798,Missionaries
https://www.congress.gov/help/field-values/legislative-subject-terms#2799,Mississippi
https://www.congress.gov/help/field-values/legislative-subject-terms#2800,Mississippi River
https://www.congress.gov/help/field-values/legislative-subject-terms#2801,Missouri
https://www.congress.gov/help/field-values/legislative-subject-terms#2802,Missouri River
https://www.congress.gov/help/field-values/legislative-subject-terms#2803,Missouri River development
https://www.congress.gov/help/field-values/legislative-subject-terms#2804,Mobile homes
https://www.congress.gov/help/field-values/legislative-subject-terms#2805,Mobs
https://www.congress.gov/help/field-values/legislative-subject-terms#2806,Moderate income housing
https://www.congress.gov/help/field-values/legislative-subject-terms#2807,Moldova
https://www.congress.gov/help/field-values/legislative-subject-terms#2808,Molecular biology
https://www.congress.gov/help/field-values/legislative-subject-terms#2809,Mollusks
https://www.congress.gov/help/field-values/legislative-subject-terms#2810,Monaco
https://www.congress.gov/help/field-values/legislative-subject-terms#2811,Monarchy
https://www.congress.gov/help/field-values/legislative-subject-terms#2812,Monetary policy
https://www.congress.gov/help/field-values/legislative-subject-terms#2813,Money
https://www.congress.gov/help/field-values/legislative-subject-terms#2814,Money laundering
https://www.congress.gov/help/field-values/legislative-subject-terms#2815,Money market funds
https://www.congress.gov/help/field-values/legislative-subject-terms#2816,Mongolia
https://www.congress.gov/help/field-values/legislative-subject-terms#2817,Monopolies
https://www.congress.gov/help/field-values/legislative-subject-terms#2818,Montana
https://www.congress.gov/help/field-values/legislative-subject-terms#2819,Montenegro
https://www.congress.gov/help/field-values/legislative-subject-terms#2820,Montserrat
https://www.congress.gov/help/field-values/legislative-subject-terms#2821,Monuments and memorials
https://www.congress.gov/help/field-values/legislative-subject-terms#2822,Moon
https://www.congress.gov/help/field-values/legislative-subject-terms#2823,Morale
https://www.congress.gov/help/field-values/legislative-subject-terms#2824,Mormons
https://www.congress.gov/help/field-values/legislative-subject-terms#2825,Morocco
https://www.congress.gov/help/field-values/legislative-subject-terms#2826,Mortality
https://www.congress.gov/help/field-values/legislative-subject-terms#2827,Mortgage banks
https://www.congress.gov/help/field-values/legislative-subject-terms#2828,Mortgage guaranty insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#2829,Mortgage interest rates
https://www.congress.gov/help/field-values/legislative-subject-terms#2830,Mortgages
https://www.congress.gov/help/field-values/legislative-subject-terms#2831,Mosquitoes
https://www.congress.gov/help/field-values/legislative-subject-terms#2832,Most favored nation principle
https://www.congress.gov/help/field-values/legislative-subject-terms#2833,Mothers
https://www.congress.gov/help/field-values/legislative-subject-terms#2834,Motion pictures
https://www.congress.gov/help/field-values/legislative-subject-terms#2835,Motor buses
https://www.congress.gov/help/field-values/legislative-subject-terms#2836,Motor carriers
https://www.congress.gov/help/field-values/legislative-subject-terms#2837,Motor fuels
https://www.congress.gov/help/field-values/legislative-subject-terms#2838,Motor vehicle pollution control
https://www.congress.gov/help/field-values/legislative-subject-terms#2839,Motor vehicle registration
https://www.congress.gov/help/field-values/legislative-subject-terms#2840,Motor vehicle safety
https://www.congress.gov/help/field-values/legislative-subject-terms#2841,Motor vehicles
https://www.congress.gov/help/field-values/legislative-subject-terms#2842,Motorcycles
https://www.congress.gov/help/field-values/legislative-subject-terms#2843,Mountain States
https://www.congress.gov/help/field-values/legislative-subject-terms#2844,Mountains
https://www.congress.gov/help/field-values/legislative-subject-terms#2845,Mozambique
https://www.congress.gov/help/field-values/legislative-subject-terms#2846,Multicultural education
https://www.congress.gov/help/field-values/legislative-subject-terms#2847,Multilateral development programs
https://www.congress.gov/help/field-values/legislative-subject-terms#2848,Multiple sclerosis
https://www.congress.gov/help/field-values/legislative-subject-terms#2849,Multipurpose projects
https://www.congress.gov/help/field-values/legislative-subject-terms#2850,Municipal home rule
https://www.congress.gov/help/field-values/legislative-subject-terms#2851,Municipal services
https://www.congress.gov/help/field-values/legislative-subject-terms#2852,Municipal solid waste
https://www.congress.gov/help/field-values/legislative-subject-terms#2853,Murder
https://www.congress.gov/help/field-values/legislative-subject-terms#2854,Muscular diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#2855,Musculoskeletal and skin diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#2856,Museums
https://www.congress.gov/help/field-values/legislative-subject-terms#2857,"Museums, exhibitions, cultural centers"
https://www.congress.gov/help/field-values/legislative-subject-terms#2858,Music
https://www.congress.gov/help/field-values/legislative-subject-terms#2859,Muslims
https://www.congress.gov/help/field-values/legislative-subject-terms#2860,Mutual funds
https://www.congress.gov/help/field-values/legislative-subject-terms#2861,Mycotoxins
https://www.congress.gov/help/field-values/legislative-subject-terms#2862,NATO countries
https://www.congress.gov/help/field-values/legislative-subject-terms#2863,NATO military forces
https://www.congress.gov/help/field-values/legislative-subject-terms#2864,NOW accounts
https://www.congress.gov/help/field-values/legislative-subject-terms#2865,Names
https://www.congress.gov/help/field-values/legislative-subject-terms#2866,Namibia
https://www.congress.gov/help/field-values/legislative-subject-terms#2867,Nanotechnology
https://www.congress.gov/help/field-values/legislative-subject-terms#2868,National Aeronautics and Space Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#2869,National Archives and Records Administration
